,source,target,JW,HPP,p50k_base,cl100k_base,r50k_base,gpt2
10,http://www.okkam.org/oaie/person1-Person3290,http://www.okkam.org/oaie/person2-Person3291,0.29802589385922723,0.26286458073007773,0.5106896063765478,0.5409140783506579,0.5106896063765478,0.5106896063765478
11,http://www.okkam.org/oaie/person1-Person1960,http://www.okkam.org/oaie/person2-Person1961,0.2993726952060285,0.2695862744407125,0.6194306102315245,0.5390095729237387,0.6194306102315245,0.6194306102315245
12,http://www.okkam.org/oaie/person1-Person270,http://www.okkam.org/oaie/person2-Person271,0.33278920153920155,0.25392965120517236,0.5098841212241024,0.5032626466700074,0.5098841212241024,0.5098841212241024
13,http://www.okkam.org/oaie/person1-Person650,http://www.okkam.org/oaie/person2-Person651,0.3512205387205387,0.2756988280292484,0.46709759878218843,0.5268977911739282,0.46709759878218843,0.46709759878218843
14,http://www.okkam.org/oaie/person1-Person900,http://www.okkam.org/oaie/person2-Person901,0.1834748276414943,0.14485519353940407,0.32236327051306357,0.2718932932962654,0.32236327051306357,0.32236327051306357
15,http://www.okkam.org/oaie/person1-Person3370,http://www.okkam.org/oaie/person2-Person3371,0.32843514510181177,0.2649604543171795,0.5038872309450334,0.5398911402502924,0.5038872309450334,0.5038872309450334
16,http://www.okkam.org/oaie/person1-Person1090,http://www.okkam.org/oaie/person2-Person1091,0.3606932419432419,0.28118509712076967,0.524889935927844,0.46495641207631117,0.524889935927844,0.524889935927844
17,http://www.okkam.org/oaie/person1-Person10,http://www.okkam.org/oaie/person2-Person11,0.27529060445727116,0.24868575760388623,0.5057446348816255,0.524769301614589,0.5057446348816255,0.5057446348816255
18,http://www.okkam.org/oaie/person1-Person140,http://www.okkam.org/oaie/person2-Person141,0.26925004008337344,0.2553836671870728,0.4670366433328905,0.4682098506461665,0.4670366433328905,0.4670366433328905
19,http://www.okkam.org/oaie/person1-Person1420,http://www.okkam.org/oaie/person2-Person1421,0.357106873205358,0.27219445119697117,0.5094528401203821,0.5373351876524657,0.5094528401203821,0.5094528401203821
20,http://www.okkam.org/oaie/person1-Person560,http://www.okkam.org/oaie/person2-Person561,0.28075487923972775,0.24245840669578753,0.4991661124780315,0.5035548787373251,0.4991661124780315,0.4991661124780315
21,http://www.okkam.org/oaie/person1-Person3850,http://www.okkam.org/oaie/person2-Person3851,0.3210445909309546,0.2700429035812475,0.4484143199615231,0.48623522932100255,0.4484143199615231,0.4484143199615231
22,http://www.okkam.org/oaie/person1-Person1520,http://www.okkam.org/oaie/person2-Person1521,0.21700136283469618,0.2051282618310482,0.47455354450774007,0.4166023162150634,0.47455354450774007,0.47455354450774007
23,http://www.okkam.org/oaie/person1-Person640,http://www.okkam.org/oaie/person2-Person641,0.1650132275132275,0.14135802469135805,0.24732034025712657,0.3108695196481256,0.24732034025712657,0.24732034025712657
24,http://www.okkam.org/oaie/person1-Person2370,http://www.okkam.org/oaie/person2-Person2371,0.3770843354176687,0.2734470911371496,0.43872185448527434,0.50811901401655,0.43872185448527434,0.43872185448527434
25,http://www.okkam.org/oaie/person1-Person4690,http://www.okkam.org/oaie/person2-Person4691,0.37381553631553627,0.2917151972999926,0.4346732550148882,0.5282065152947116,0.4346732550148882,0.4346732550148882
26,http://www.okkam.org/oaie/person1-Person4200,http://www.okkam.org/oaie/person2-Person4201,0.3043109668109668,0.23361935896840866,0.4514849815884225,0.39499010389085504,0.4514849815884225,0.4514849815884225
27,http://www.okkam.org/oaie/person1-Person4190,http://www.okkam.org/oaie/person2-Person4191,0.2962628934851157,0.2645333359514646,0.45860850993735025,0.46750767824058276,0.45860850993735025,0.45860850993735025
28,http://www.okkam.org/oaie/person1-Person4920,http://www.okkam.org/oaie/person2-Person4921,0.3360429693763027,0.2707767757475359,0.6245653831841386,0.4583208278098593,0.6245653831841386,0.6245653831841386
29,http://www.okkam.org/oaie/person1-Person2010,http://www.okkam.org/oaie/person2-Person2011,0.37460718294051626,0.29594300328218454,0.6316231812754458,0.4986623813616353,0.6316231812754458,0.6316231812754458
30,http://www.okkam.org/oaie/person1-Person4010,http://www.okkam.org/oaie/person2-Person4011,0.23706309122975788,0.25067060538551766,0.5595388744251819,0.5804389099545965,0.5595388744251819,0.5595388744251819
31,http://www.okkam.org/oaie/person1-Person4040,http://www.okkam.org/oaie/person2-Person4041,0.22650112233445568,0.2040524958580514,0.43309297721138584,0.3234532030410935,0.43309297721138584,0.43309297721138584
32,http://www.okkam.org/oaie/person1-Person3180,http://www.okkam.org/oaie/person2-Person3181,0.23655353134519805,0.1993440869926743,0.33784068505267323,0.387780491385092,0.33784068505267323,0.33784068505267323
33,http://www.okkam.org/oaie/person1-Person1760,http://www.okkam.org/oaie/person2-Person1761,0.1981701940035273,0.17553059044130473,0.3562802986600003,0.5154843873931528,0.3562802986600003,0.3562802986600003
34,http://www.okkam.org/oaie/person1-Person3930,http://www.okkam.org/oaie/person2-Person3931,0.19464486131152797,0.19946976891421336,0.4183686767620558,0.46602184322490775,0.4183686767620558,0.4183686767620558
35,http://www.okkam.org/oaie/person1-Person4800,http://www.okkam.org/oaie/person2-Person4801,0.3042568542568542,0.2515664517418903,0.43798957950769596,0.47061752901736587,0.43798957950769596,0.43798957950769596
36,http://www.okkam.org/oaie/person1-Person610,http://www.okkam.org/oaie/person2-Person611,0.16422158088824754,0.1548941798941799,0.2741173940921675,0.32944492918113155,0.2741173940921675,0.2741173940921675
37,http://www.okkam.org/oaie/person1-Person2400,http://www.okkam.org/oaie/person2-Person2401,0.3501903960237293,0.2830250632516715,0.5064880297946199,0.498028558936005,0.5064880297946199,0.5064880297946199
38,http://www.okkam.org/oaie/person1-Person2880,http://www.okkam.org/oaie/person2-Person2881,0.3433677048260382,0.28145477688810233,0.5324420537309903,0.45101202592509687,0.5324420537309903,0.5324420537309903
39,http://www.okkam.org/oaie/person1-Person590,http://www.okkam.org/oaie/person2-Person591,0.2448653198653199,0.23397150283115195,0.4203758687460566,0.5569423615661605,0.4203758687460566,0.4203758687460566
40,http://www.okkam.org/oaie/person1-Person3070,http://www.okkam.org/oaie/person2-Person3071,0.307759139009139,0.2637121423086335,0.44268018328300385,0.5649763088228877,0.44268018328300385,0.44268018328300385
41,http://www.okkam.org/oaie/person1-Person1580,http://www.okkam.org/oaie/person2-Person1581,0.2846099887766555,0.25081840403477834,0.39304067978208285,0.5835932367507011,0.39304067978208285,0.39304067978208285
42,http://www.okkam.org/oaie/person1-Person3530,http://www.okkam.org/oaie/person2-Person3531,0.33045668323446103,0.25905105832006414,0.5995446944424374,0.5301636262980016,0.5995446944424374,0.5995446944424374
43,http://www.okkam.org/oaie/person1-Person3890,http://www.okkam.org/oaie/person2-Person3891,0.24311768478435145,0.2019100069610433,0.32650656392186916,0.36614138722494793,0.32650656392186916,0.32650656392186916
44,http://www.okkam.org/oaie/person1-Person2970,http://www.okkam.org/oaie/person2-Person2971,0.3425930936347603,0.27523805670725704,0.5713148833299818,0.5117870387426858,0.5713148833299818,0.5713148833299818
45,http://www.okkam.org/oaie/person1-Person4790,http://www.okkam.org/oaie/person2-Person4791,0.2419512586179253,0.22099894798725206,0.3707770521709349,0.34586151118460495,0.3707770521709349,0.3707770521709349
46,http://www.okkam.org/oaie/person1-Person4590,http://www.okkam.org/oaie/person2-Person4591,0.2644761103094437,0.23359226840838346,0.42504147725791547,0.3129141276156241,0.42504147725791547,0.42504147725791547
47,http://www.okkam.org/oaie/person1-Person3520,http://www.okkam.org/oaie/person2-Person3521,0.2617915263748597,0.21082838484673966,0.21139211322700543,0.22318836759280586,0.21139211322700543,0.21139211322700543
48,http://www.okkam.org/oaie/person1-Person3260,http://www.okkam.org/oaie/person2-Person3261,0.3072781385281385,0.23087800222303143,0.297480436232488,0.3801702162893409,0.297480436232488,0.297480436232488
49,http://www.okkam.org/oaie/person1-Person3040,http://www.okkam.org/oaie/person2-Person3041,0.3140772807439474,0.2533584971450468,0.44702824538182157,0.4510111132318148,0.44702824538182157,0.44702824538182157
50,http://www.okkam.org/oaie/person1-Person3120,http://www.okkam.org/oaie/person2-Person3121,0.25177970177970177,0.20184889331714728,0.3953980153713418,0.3635924299305308,0.3953980153713418,0.3953980153713418
51,http://www.okkam.org/oaie/person1-Person4240,http://www.okkam.org/oaie/person2-Person4241,0.39080687830687827,0.3687816895760366,0.5099989971760743,0.5443155462302202,0.5099989971760743,0.5099989971760743
52,http://www.okkam.org/oaie/person1-Person3270,http://www.okkam.org/oaie/person2-Person3271,0.37930194805194806,0.3015037239183481,0.4702830849463612,0.6152049908214258,0.4702830849463612,0.4702830849463612
53,http://www.okkam.org/oaie/person1-Person80,http://www.okkam.org/oaie/person2-Person81,0.335324839302112,0.28780403013756284,0.689124520503696,0.4848419636212769,0.689124520503696,0.689124520503696
54,http://www.okkam.org/oaie/person1-Person2840,http://www.okkam.org/oaie/person2-Person2841,0.25249518999519,0.20267257650298584,0.3562135915082331,0.33130990298731067,0.3562135915082331,0.3562135915082331
55,http://www.okkam.org/oaie/person1-Person3950,http://www.okkam.org/oaie/person2-Person3951,0.26500621292287957,0.2073831658919378,0.5179025698955372,0.5205752291543047,0.5179025698955372,0.5179025698955372
56,http://www.okkam.org/oaie/person1-Person2120,http://www.okkam.org/oaie/person2-Person2121,0.31456228956228954,0.2617053295415868,0.6901781965376053,0.5514842348976019,0.6901781965376053,0.6901781965376053
57,http://www.okkam.org/oaie/person1-Person740,http://www.okkam.org/oaie/person2-Person741,0.37657126823793496,0.30151911116823393,0.5154858836752106,0.5373315517364132,0.5154858836752106,0.5154858836752106
58,http://www.okkam.org/oaie/person1-Person3340,http://www.okkam.org/oaie/person2-Person3341,0.3016764870931537,0.28077645465306716,0.5137702089489893,0.6190263462665451,0.5137702089489893,0.5137702089489893
59,http://www.okkam.org/oaie/person1-Person4740,http://www.okkam.org/oaie/person2-Person4741,0.3413500080166747,0.28765592756820824,0.556550910041292,0.5548455848884707,0.556550910041292,0.556550910041292
60,http://www.okkam.org/oaie/person1-Person3750,http://www.okkam.org/oaie/person2-Person3751,0.2528178611511945,0.23446241867294504,0.6218391276930003,0.48605889961708926,0.6218391276930003,0.6218391276930003
61,http://www.okkam.org/oaie/person1-Person3620,http://www.okkam.org/oaie/person2-Person3621,0.384529822029822,0.30842220158009637,0.5588592792671044,0.5349335373765564,0.5588592792671044,0.5588592792671044
62,http://www.okkam.org/oaie/person1-Person3870,http://www.okkam.org/oaie/person2-Person3871,0.24092779648335202,0.2079837078667488,0.33358315233731806,0.4010946906282904,0.33358315233731806,0.33358315233731806
63,http://www.okkam.org/oaie/person1-Person1080,http://www.okkam.org/oaie/person2-Person1081,0.21335377585377585,0.1774001718446163,0.3370143991659987,0.26287244433679763,0.3370143991659987,0.3370143991659987
64,http://www.okkam.org/oaie/person1-Person3580,http://www.okkam.org/oaie/person2-Person3581,0.3940867003367003,0.31576866514087015,0.42640450263547364,0.6063826881861858,0.42640450263547364,0.42640450263547364
65,http://www.okkam.org/oaie/person1-Person600,http://www.okkam.org/oaie/person2-Person601,0.36308120891454226,0.281998861036838,0.6067755079285875,0.5609179910982643,0.6067755079285875,0.6067755079285875
66,http://www.okkam.org/oaie/person1-Person4700,http://www.okkam.org/oaie/person2-Person4701,0.2607142857142857,0.20269675925925926,0.3263910867915708,0.3478504483902697,0.3263910867915708,0.3263910867915708
67,http://www.okkam.org/oaie/person1-Person100,http://www.okkam.org/oaie/person2-Person101,0.2847631072631073,0.257050990486663,0.6268917727699305,0.6201241959563579,0.6268917727699305,0.6268917727699305
68,http://www.okkam.org/oaie/person1-Person810,http://www.okkam.org/oaie/person2-Person811,0.35670695045695044,0.28822891749792334,0.4070618935682024,0.5707891875684973,0.4070618935682024,0.4070618935682024
69,http://www.okkam.org/oaie/person1-Person630,http://www.okkam.org/oaie/person2-Person631,0.25748556998557004,0.20933908846189547,0.4358615756107351,0.35295229532268857,0.4358615756107351,0.4358615756107351
70,http://www.okkam.org/oaie/person1-Person2490,http://www.okkam.org/oaie/person2-Person2491,0.2808832371332371,0.25314580543068427,0.463506330169246,0.6052087310658885,0.463506330169246,0.463506330169246
71,http://www.okkam.org/oaie/person1-Person2670,http://www.okkam.org/oaie/person2-Person2671,0.25,0.19304263336489902,0.5389615133502038,0.489456769325565,0.5389615133502038,0.5389615133502038
72,http://www.okkam.org/oaie/person1-Person1010,http://www.okkam.org/oaie/person2-Person1011,0.19137405804072471,0.18274266885378,0.3516014735652371,0.31411188861390077,0.3516014735652371,0.3516014735652371
73,http://www.okkam.org/oaie/person1-Person3830,http://www.okkam.org/oaie/person2-Person3831,0.1671351410934744,0.1568942901234568,0.2510764913768895,0.2887904264002873,0.2510764913768895,0.2510764913768895
74,http://www.okkam.org/oaie/person1-Person2030,http://www.okkam.org/oaie/person2-Person2031,0.25409050825717494,0.23051007147498373,0.35625679723555176,0.4026889624552783,0.35625679723555176,0.35625679723555176
75,http://www.okkam.org/oaie/person1-Person00,http://www.okkam.org/oaie/person2-Person01,0.2507836299502966,0.2123638600249833,0.27108442689614876,0.3519222569172104,0.27108442689614876,0.27108442689614876
76,http://www.okkam.org/oaie/person1-Person2920,http://www.okkam.org/oaie/person2-Person2921,0.3411576078242745,0.2721821767143405,0.4364043235999377,0.5387630891542334,0.4364043235999377,0.4364043235999377
77,http://www.okkam.org/oaie/person1-Person3390,http://www.okkam.org/oaie/person2-Person3391,0.24637345679012343,0.22637715043782297,0.4586214955754921,0.3388263551009906,0.4586214955754921,0.4586214955754921
78,http://www.okkam.org/oaie/person1-Person930,http://www.okkam.org/oaie/person2-Person931,0.33699094115760775,0.26627162635934565,0.47135569836262103,0.5450736092151633,0.47135569836262103,0.47135569836262103
79,http://www.okkam.org/oaie/person1-Person1130,http://www.okkam.org/oaie/person2-Person1131,0.2989417989417989,0.25951821624336247,0.3995795823717047,0.45120181385172775,0.3995795823717047,0.3995795823717047
80,http://www.okkam.org/oaie/person1-Person2190,http://www.okkam.org/oaie/person2-Person2191,0.18489858906525575,0.16844135802469137,0.411822344812104,0.5217338845610308,0.411822344812104,0.411822344812104
81,http://www.okkam.org/oaie/person1-Person4750,http://www.okkam.org/oaie/person2-Person4751,0.3019550665383999,0.25079779715843725,0.3794361667525831,0.5458190873938992,0.3794361667525831,0.3794361667525831
82,http://www.okkam.org/oaie/person1-Person2340,http://www.okkam.org/oaie/person2-Person2341,0.3099194506391476,0.275467921027986,0.5551893790144568,0.6824341664318269,0.5551893790144568,0.5551893790144568
83,http://www.okkam.org/oaie/person1-Person300,http://www.okkam.org/oaie/person2-Person301,0.3195733792956015,0.25226664714968805,0.5751767714329244,0.5001527071784625,0.5751767714329244,0.5751767714329244
84,http://www.okkam.org/oaie/person1-Person4610,http://www.okkam.org/oaie/person2-Person4611,0.19555675805675804,0.18015763431211773,0.3592757419957478,0.3809393773068495,0.3592757419957478,0.3592757419957478
85,http://www.okkam.org/oaie/person1-Person2540,http://www.okkam.org/oaie/person2-Person2541,0.341920695045695,0.25217565593113833,0.6735090652349187,0.5874957691115633,0.6735090652349187,0.6735090652349187
86,http://www.okkam.org/oaie/person1-Person3090,http://www.okkam.org/oaie/person2-Person3091,0.25140893057559727,0.2076072757651705,0.38979410721491925,0.46034566608082095,0.38979410721491925,0.38979410721491925
87,http://www.okkam.org/oaie/person1-Person4080,http://www.okkam.org/oaie/person2-Person4081,0.36803952220618885,0.28651642312095527,0.4484607373992304,0.5462221345559415,0.4484607373992304,0.4484607373992304
88,http://www.okkam.org/oaie/person1-Person990,http://www.okkam.org/oaie/person2-Person991,0.16997354497354497,0.15308641975308643,0.22471572070869555,0.3532580375096913,0.22471572070869555,0.22471572070869555
89,http://www.okkam.org/oaie/person1-Person800,http://www.okkam.org/oaie/person2-Person801,0.3035674202340869,0.26245433741047774,0.482276679958753,0.5399471320366397,0.482276679958753,0.482276679958753
90,http://www.okkam.org/oaie/person1-Person1720,http://www.okkam.org/oaie/person2-Person1721,0.36675084175084177,0.2783038198535275,0.4860876072028764,0.5020154134830948,0.4860876072028764,0.4860876072028764
91,http://www.okkam.org/oaie/person1-Person3730,http://www.okkam.org/oaie/person2-Person3731,0.36102092352092346,0.26372515155409887,0.5838420216874989,0.5257820906612429,0.5838420216874989,0.5838420216874989
92,http://www.okkam.org/oaie/person1-Person4760,http://www.okkam.org/oaie/person2-Person4761,0.256487493987494,0.23287681652691403,0.4395281694329635,0.3761768059476655,0.4395281694329635,0.4395281694329635
93,http://www.okkam.org/oaie/person1-Person2200,http://www.okkam.org/oaie/person2-Person2201,0.30009700176366844,0.26201411847123346,0.464310677172042,0.5011615029476829,0.464310677172042,0.464310677172042
94,http://www.okkam.org/oaie/person1-Person330,http://www.okkam.org/oaie/person2-Person331,0.3105319063652397,0.2628265206384115,0.5134248947993564,0.5366527959596625,0.5134248947993564,0.5134248947993564
95,http://www.okkam.org/oaie/person1-Person3630,http://www.okkam.org/oaie/person2-Person3631,0.32320226070226066,0.24041043967944553,0.5817721096734373,0.5409598751969569,0.5817721096734373,0.5817721096734373
96,http://www.okkam.org/oaie/person1-Person1310,http://www.okkam.org/oaie/person2-Person1311,0.35167181069958847,0.29817343879585084,0.4686279911426895,0.596939338230742,0.4686279911426895,0.4686279911426895
97,http://www.okkam.org/oaie/person1-Person2910,http://www.okkam.org/oaie/person2-Person2911,0.331986531986532,0.26359550942884274,0.6248126008759941,0.5950154355216517,0.6248126008759941,0.6248126008759941
98,http://www.okkam.org/oaie/person1-Person1040,http://www.okkam.org/oaie/person2-Person1041,0.3335451071562183,0.28183064498853966,0.4516923063381361,0.492747790988707,0.4516923063381361,0.4516923063381361
99,http://www.okkam.org/oaie/person1-Person4780,http://www.okkam.org/oaie/person2-Person4781,0.2409511784511785,0.2150547665459946,0.44254720408473663,0.42874375507510487,0.44254720408473663,0.44254720408473663
100,http://www.okkam.org/oaie/person1-Person1940,http://www.okkam.org/oaie/person2-Person1941,0.33148548981882314,0.25883770225875485,0.37519299961826985,0.4539803052635919,0.37519299961826985,0.37519299961826985
101,http://www.okkam.org/oaie/person1-Person3790,http://www.okkam.org/oaie/person2-Person3791,0.30620691037357706,0.2561094093257836,0.4301284731722228,0.4996118870531521,0.4301284731722228,0.4301284731722228
102,http://www.okkam.org/oaie/person1-Person4580,http://www.okkam.org/oaie/person2-Person4581,0.24828042328042324,0.20931597551967926,0.33445024317497934,0.48347127260049927,0.33445024317497934,0.33445024317497934
103,http://www.okkam.org/oaie/person1-Person2290,http://www.okkam.org/oaie/person2-Person2291,0.3213928607868002,0.28126536236716987,0.4968104881655113,0.43861157529408645,0.4968104881655113,0.4968104881655113
104,http://www.okkam.org/oaie/person1-Person2620,http://www.okkam.org/oaie/person2-Person2621,0.3574134199134199,0.2760920420277145,0.4470745930190287,0.47018119162997546,0.4470745930190287,0.4470745930190287
105,http://www.okkam.org/oaie/person1-Person4630,http://www.okkam.org/oaie/person2-Person4631,0.24353655603655605,0.22888015980121246,0.45975732536204245,0.5683775477806944,0.45975732536204245,0.45975732536204245
106,http://www.okkam.org/oaie/person1-Person1690,http://www.okkam.org/oaie/person2-Person1691,0.22746713163379828,0.20916658931278814,0.3660418044584011,0.44372026948681287,0.3660418044584011,0.3660418044584011
107,http://www.okkam.org/oaie/person1-Person1990,http://www.okkam.org/oaie/person2-Person1991,0.3091029341029341,0.2639510397551333,0.532160602940231,0.5318436660298179,0.532160602940231,0.532160602940231
108,http://www.okkam.org/oaie/person1-Person3480,http://www.okkam.org/oaie/person2-Person3481,0.30053405021839363,0.2630545265039589,0.6093065622133408,0.6258089474137787,0.6093065622133408,0.6093065622133408
109,http://www.okkam.org/oaie/person1-Person3610,http://www.okkam.org/oaie/person2-Person3611,0.22293871252204583,0.18049080125877512,0.33166904394705293,0.5414044954739149,0.33166904394705293,0.33166904394705293
110,http://www.okkam.org/oaie/person1-Person860,http://www.okkam.org/oaie/person2-Person861,0.2764450056116723,0.25207579133017727,0.4168880972763475,0.5954840904944345,0.4168880972763475,0.4168880972763475
111,http://www.okkam.org/oaie/person1-Person4940,http://www.okkam.org/oaie/person2-Person4941,0.3091029341029341,0.278450792222722,0.45799943614595257,0.5580056773783343,0.45799943614595257,0.45799943614595257
112,http://www.okkam.org/oaie/person1-Person4030,http://www.okkam.org/oaie/person2-Person4031,0.36796202768424996,0.2915223421802369,0.5883201230908447,0.5972967599775236,0.5883201230908447,0.5883201230908447
113,http://www.okkam.org/oaie/person1-Person1260,http://www.okkam.org/oaie/person2-Person1261,0.24279501362834693,0.22763062960431382,0.37200829345158243,0.4396174589884924,0.37200829345158243,0.37200829345158243
114,http://www.okkam.org/oaie/person1-Person2070,http://www.okkam.org/oaie/person2-Person2071,0.2422562930896264,0.24812903470798206,0.616042878335974,0.5970519042203966,0.616042878335974,0.616042878335974
115,http://www.okkam.org/oaie/person1-Person220,http://www.okkam.org/oaie/person2-Person221,0.19288119288119288,0.173116492560937,0.32511036376098257,0.3645166471432935,0.32511036376098257,0.32511036376098257
116,http://www.okkam.org/oaie/person1-Person3400,http://www.okkam.org/oaie/person2-Person3401,0.3005270963604297,0.2542787911135864,0.39004412141543887,0.5213710049009276,0.39004412141543887,0.39004412141543887
117,http://www.okkam.org/oaie/person1-Person1950,http://www.okkam.org/oaie/person2-Person1951,0.2562254489337823,0.2477045939765238,0.5213254439557562,0.4556300298061717,0.5213254439557562,0.5213254439557562
118,http://www.okkam.org/oaie/person1-Person3160,http://www.okkam.org/oaie/person2-Person3161,0.3132034632034632,0.2578297595841455,0.4800989295883823,0.5721334252827769,0.4800989295883823,0.4800989295883823
119,http://www.okkam.org/oaie/person1-Person3550,http://www.okkam.org/oaie/person2-Person3551,0.2933822350489017,0.25118063439700866,0.376930315290232,0.5165807640915575,0.376930315290232,0.376930315290232
120,http://www.okkam.org/oaie/person1-Person260,http://www.okkam.org/oaie/person2-Person261,0.3198953823953824,0.28085798541938894,0.4301023727367623,0.5373877290928903,0.4301023727367623,0.4301023727367623
121,http://www.okkam.org/oaie/person1-Person730,http://www.okkam.org/oaie/person2-Person731,0.3562369729036396,0.3128426241291738,0.5637304715428653,0.4687406712502243,0.5637304715428653,0.5637304715428653
122,http://www.okkam.org/oaie/person1-Person2530,http://www.okkam.org/oaie/person2-Person2531,0.3674643257976591,0.27530697589177117,0.5701495393772285,0.507410860663837,0.5701495393772285,0.5701495393772285
123,http://www.okkam.org/oaie/person1-Person3440,http://www.okkam.org/oaie/person2-Person3441,0.2922057880391214,0.23740309523084335,0.35537018100775075,0.3474287501219853,0.35537018100775075,0.35537018100775075
124,http://www.okkam.org/oaie/person1-Person4020,http://www.okkam.org/oaie/person2-Person4021,0.19032186948853613,0.17969977553310887,0.4446853859539066,0.5057526331369485,0.4446853859539066,0.4446853859539066
125,http://www.okkam.org/oaie/person1-Person2250,http://www.okkam.org/oaie/person2-Person2251,0.19062149270482603,0.16298895386614684,0.3483275328778485,0.2732748603095571,0.3483275328778485,0.3483275328778485
126,http://www.okkam.org/oaie/person1-Person3590,http://www.okkam.org/oaie/person2-Person3591,0.3152296777296777,0.2707149818991924,0.5339839638681974,0.5943417304074275,0.5339839638681974,0.5339839638681974
127,http://www.okkam.org/oaie/person1-Person3450,http://www.okkam.org/oaie/person2-Person3451,0.29477914061247396,0.26256429297364975,0.4925955284227696,0.5490441925501146,0.4925955284227696,0.4925955284227696
128,http://www.okkam.org/oaie/person1-Person1100,http://www.okkam.org/oaie/person2-Person1101,0.3239635364635365,0.28885356196759704,0.4592009257851766,0.3561451846428887,0.4592009257851766,0.4592009257851766
129,http://www.okkam.org/oaie/person1-Person40,http://www.okkam.org/oaie/person2-Person41,0.3949134199134199,0.31533534691429427,0.5125855022518746,0.4641004995495547,0.5125855022518746,0.5125855022518746
130,http://www.okkam.org/oaie/person1-Person4840,http://www.okkam.org/oaie/person2-Person4841,0.23002262888626523,0.1993118507007396,0.34423787616541585,0.49609300472556606,0.34423787616541585,0.34423787616541585
131,http://www.okkam.org/oaie/person1-Person3920,http://www.okkam.org/oaie/person2-Person3921,0.26886323552990216,0.25507915074466,0.4658870269757127,0.430825554388343,0.4658870269757127,0.4658870269757127
132,http://www.okkam.org/oaie/person1-Person2930,http://www.okkam.org/oaie/person2-Person2931,0.3720959595959596,0.28836215360338163,0.6181005820724921,0.5457797302679229,0.6181005820724921,0.6181005820724921
133,http://www.okkam.org/oaie/person1-Person520,http://www.okkam.org/oaie/person2-Person521,0.30208233124899797,0.2665097930010211,0.4861826868357175,0.6507352307770888,0.4861826868357175,0.4861826868357175
134,http://www.okkam.org/oaie/person1-Person870,http://www.okkam.org/oaie/person2-Person871,0.1257716049382716,0.11607142857142858,0.19901243388413328,0.290703146407547,0.19901243388413328,0.19901243388413328
135,http://www.okkam.org/oaie/person1-Person320,http://www.okkam.org/oaie/person2-Person321,0.3213464005130672,0.2846570129026269,0.4307323027995673,0.4887987685582284,0.4307323027995673,0.4307323027995673
136,http://www.okkam.org/oaie/person1-Person4360,http://www.okkam.org/oaie/person2-Person4361,0.33343354176687506,0.28539345343713035,0.42811156141227746,0.6016513337245333,0.42811156141227746,0.42811156141227746
137,http://www.okkam.org/oaie/person1-Person3800,http://www.okkam.org/oaie/person2-Person3801,0.26050986050986047,0.20589081700192813,0.3148362865149925,0.3293624154929381,0.3148362865149925,0.3148362865149925
138,http://www.okkam.org/oaie/person1-Person2570,http://www.okkam.org/oaie/person2-Person2571,0.24233496581981434,0.1848062484601869,0.27759639512233963,0.39653904544606977,0.27759639512233963,0.27759639512233963
139,http://www.okkam.org/oaie/person1-Person3030,http://www.okkam.org/oaie/person2-Person3031,0.2920234086900753,0.2708764432448643,0.4788507169045533,0.5596759423921728,0.4788507169045533,0.4788507169045533
